ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1097487630,Recording Equipment,Music,Music,USD,2014-11-02,4000.00,2014-10-03 08:45:49,25.00,failed,1,US,25.00,25.00,4000.00
1097496844,DO YOU LIKE AWESOME COMICS? HERE'S ONE FOR YA...,Comics,Comics,USD,2010-10-01,500.00,2010-07-30 00:07:22,550.00,successful,12,US,550.00,550.00,500.00
1097500093,Mobile oil change app-Comes to your home or office,Apps,Technology,USD,2017-06-22,2000.00,2017-05-23 20:41:24,0.00,failed,0,US,0.00,0.00,2000.00
1097504162,Trump Graphics,Graphic Design,Design,USD,2017-02-16,150.00,2017-01-27 01:52:31,0.00,canceled,0,US,0.00,0.00,150.00
1097505031,Little Dulce Cakes,Food,Food,USD,2011-12-24,5000.00,2011-10-25 06:34:33,85.00,failed,4,US,85.00,85.00,5000.00
1097510885,SOUNDbrella Connect - The Amazíng Bluetooth Umbrella,Product Design,Design,EUR,2016-08-12,25000.00,2016-07-13 11:56:28,997.50,failed,15,AT,108.67,1113.01,27894.94
1097519475,Hazel Village Children's Wear,Childrenswear,Fashion,USD,2016-08-17,14500.00,2016-07-18 07:45:10,18369.00,successful,174,US,3846.00,18369.00,14500.00
1097524713,Dog Friendly Dublin,Restaurants,Food,EUR,2015-05-28,250000.00,2015-04-28 18:20:01,35.00,failed,2,IE,38.03,38.39,274249.11
1097526029,PolyBrowser,Technology,Technology,USD,2013-04-01,10000.00,2013-02-20 13:38:46,11264.00,successful,130,US,11264.00,11264.00,10000.00
109753291,A Year Playing Poker For A Living,Journalism,Journalism,USD,2015-03-29,25000.00,2015-01-28 23:41:39,0.00,failed,0,US,0.00,0.00,25000.00
1097537552,"Bitch, Peas",Photobooks,Photography,USD,2018-01-19,7500.00,2017-11-20 20:51:19,1510.00,live,9,US,35.00,1510.00,7500.00
1097546249,Orsus watch - Nova series,Product Design,Design,USD,2017-11-25,18550.00,2017-09-27 03:24:52,1736.00,failed,18,US,397.00,1736.00,18550.00
109754792,START HERE: Read Your Way Into 25 Amazing Authors,Nonfiction,Publishing,USD,2012-08-26,25000.00,2012-07-24 20:05:54,25287.80,successful,947,US,25287.80,25287.80,25000.00
1097548749,Fight for the Fal Dare Fey,Festivals,Theater,USD,2015-07-17,500.00,2015-06-08 18:59:14,85.00,failed,1,US,85.00,85.00,500.00
109755032,"Ontarios 1st Year Round Full Diet CSA, Heritage Harvest Farm",Farms,Food,CAD,2015-05-28,18000.00,2015-04-28 01:24:00,1144.00,failed,17,CA,939.44,919.39,14465.96
1097555689,JavaWIDE - Collaborative Online IDE to Open Source,Software,Technology,USD,2012-05-31,15000.00,2012-04-10 22:14:48,51.00,failed,7,US,51.00,51.00,15000.00
1097556005,Stay in touch with your Southern Roots,Fashion,Fashion,USD,2014-02-19,4500.00,2014-01-05 06:07:49,75.00,failed,3,US,75.00,75.00,4500.00
1097557979,Drawings from a Dental Student,Webcomics,Comics,CAD,2017-03-22,500.00,2017-02-20 06:28:46,0.00,canceled,0,CA,0.00,0.00,373.92
1097561326,BONE FOR A BRUSH: Artist project to help NYC public school art programs,Illustration,Art,USD,2009-10-18,5000.00,2009-07-21 22:00:05,380.00,failed,4,US,380.00,380.00,5000.00
1097564549,The Secret Reclamation by Charlemagne - Book on Royalty,Nonfiction,Publishing,USD,2017-04-01,10000.00,2017-03-02 07:46:17,320.00,failed,5,US,0.00,320.00,10000.00
109756573,Monkeyhound Showcase,Comics,Comics,GBP,2016-06-10,42550.00,2016-05-11 22:56:46,320.00,failed,6,GB,460.96,460.92,61287.40
1097569551,"help us rebuild a studio, get a sample pack",Electronic Music,Music,USD,2015-09-21,1200.00,2015-08-22 16:48:39,85.00,failed,7,US,85.00,85.00,1200.00
1097574997,It's time for Joe Bennett to record his first album.,Music,Music,GBP,2014-01-16,10000.00,2013-12-02 23:46:13,160.00,failed,6,GB,261.91,263.06,16441.42
1097590463,going organic (Canceled),Farmer's Markets,Food,USD,2015-10-25,32000.00,2015-09-25 21:32:45,0.00,canceled,0,US,0.00,0.00,32000.00
1097592753,Project (Canceled),Technology,Technology,GBP,2015-05-17,10000.00,2015-04-25 02:11:05,1311.00,canceled,7,GB,1968.56,2050.42,15640.15
1097593106,Lullaby Love,Classical Music,Music,USD,2013-11-25,3000.00,2013-10-25 06:33:04,3790.00,successful,60,US,3790.00,3790.00,3000.00
1097626455,SEALIONS iii,Experimental,Film & Video,USD,2014-08-11,1.00,2014-08-04 07:46:10,1.00,successful,1,US,1.00,1.00,1.00
1097626694,Echoes Of Addiction: A Documentary,Documentary,Film & Video,USD,2014-09-05,39784.00,2014-08-06 00:53:16,1200.00,failed,18,US,1200.00,1200.00,39784.00
1097631483,PopcornBall - Pink,Product Design,Design,USD,2016-10-22,25000.00,2016-10-01 23:27:52,628.00,failed,27,US,550.00,628.00,25000.00
1097632930,Sometimes There is God the Podcast,Faith,Music,USD,2014-11-01,3000.00,2014-10-02 05:33:15,3370.00,successful,50,US,3370.00,3370.00,3000.00
1097635429,Debut Album Recording,Indie Rock,Music,GBP,2016-03-25,1500.00,2016-02-24 17:02:46,176.00,failed,11,GB,248.35,251.85,2146.44
1097640621,A Night Stand - The dual stand for Apple Watch and Iphone.,Product Design,Design,DKK,2016-11-12,35000.00,2016-09-23 08:24:12,5880.00,failed,13,DK,284.23,840.05,5000.29
109764655,Heart Canals' Local Book Tour,Poetry,Publishing,USD,2014-05-06,1200.00,2014-04-16 20:54:28,73.00,failed,5,US,73.00,73.00,1200.00
1097651645,kill yourself zine,Art Books,Publishing,USD,2012-05-10,300.00,2012-04-10 00:47:19,83.00,failed,11,US,83.00,83.00,300.00
1097658914,Inspire Entourage - Working Out For Glory,Publishing,Publishing,GBP,2016-02-19,10000.00,2016-01-20 01:47:29,20.00,failed,1,GB,28.55,28.56,14277.76
1097664799,Arrow: Return of the island,Shorts,Film & Video,GBP,2015-02-03,2000.00,2015-01-09 01:03:40,110.00,failed,2,GB,166.56,168.50,3063.58
1097673976,Cheering from Italy,Documentary,Film & Video,EUR,2017-05-26,4000.00,2017-03-27 18:28:55,0.00,failed,0,IT,27.01,0.00,4478.38
109767452,Davia's Life EP (Canceled),Electronic Music,Music,USD,2011-08-31,1000.00,2011-08-14 00:41:32,0.00,canceled,0,US,0.00,0.00,1000.00
10976797,Bloodline Generations: 2d Animated Series + E-Sport,Video Games,Games,USD,2017-11-20,650000.00,2017-10-06 19:09:26,580.00,canceled,8,US,0.00,580.00,650000.00
1097683214,Super Fits Kids Animated Series –– The Trailer,Animation,Film & Video,USD,2011-07-23,35000.00,2011-06-23 15:08:50,150.00,failed,2,US,150.00,150.00,35000.00
1097687764,CORI: An Independent Film,Narrative Film,Film & Video,USD,2013-10-18,750.00,2013-09-18 04:08:27,1666.00,successful,28,US,1666.00,1666.00,750.00
1097689635,Brooklyn Nights (Canceled),World Music,Music,USD,2011-07-02,3800.00,2011-05-03 16:46:56,194.00,canceled,8,US,194.00,194.00,3800.00
1097691027,BiteSize with Baba Bal - Four new Sikhism themed episodes,Webseries,Film & Video,GBP,2014-07-24,6000.00,2014-06-24 23:38:22,647.00,failed,12,GB,1101.78,1099.13,10192.81
1097701174,PristineCollection,Jewelry,Fashion,AUD,2016-05-30,3000.00,2016-04-30 03:36:42,56.00,failed,2,AU,42.54,40.57,2173.28
1097709943,Hubble Reveals Creation by an Awe Inspiring Power,Nonfiction,Publishing,USD,2015-02-09,6650.00,2015-01-10 22:25:14,22.00,failed,2,US,22.00,22.00,6650.00
1097714430,Flowy Painting,Painting,Art,DKK,2017-10-05,500.00,2017-09-27 22:33:46,325.00,failed,1,DK,0.00,51.12,78.65
1097719028,Boys In The Arts Scholarship Program (Canceled),Musical,Theater,USD,2015-06-30,18000.00,2015-05-30 21:39:06,10.00,canceled,1,US,10.00,10.00,18000.00
1097725867,The Mentor (Canceled),Shorts,Film & Video,GBP,2014-04-09,12000.00,2014-03-05 23:25:16,140.00,canceled,6,GB,233.15,234.24,20077.63
1097726074,The Green Roots,Hip-Hop,Music,USD,2015-04-03,1300.00,2015-03-04 04:52:42,1.00,failed,1,US,1.00,1.00,1300.00
1097727104,Experiencing the Divine Comedy,Illustration,Art,USD,2013-09-10,300000.00,2013-07-12 20:24:47,81.00,failed,3,US,81.00,81.00,300000.00
1097731770,Generation Squared: Round Peg in a Square Hole Podcast,Audio,Journalism,USD,2016-06-08,1500.00,2016-05-20 01:53:36,0.00,failed,0,US,0.00,0.00,1500.00
1097735962,End of the Trail. Independent Horror Film!,Horror,Film & Video,USD,2016-04-30,65000.00,2016-03-31 08:39:17,1.00,failed,1,US,1.00,1.00,65000.00
1097744913,An Illustrated Guide to Small Scale Subsistence Farming,Nonfiction,Publishing,USD,2012-11-24,800.00,2012-10-10 03:05:54,209.00,failed,9,US,209.00,209.00,800.00
1097749898,"Lite Year's ""We Fucking Bitches"" Music Video.",Film & Video,Film & Video,USD,2013-06-28,6000.00,2013-05-29 18:20:41,1.00,failed,1,US,1.00,1.00,6000.00
1097754171,Meshuggah Cafe-A Feature Film Project (Canceled),Narrative Film,Film & Video,USD,2011-09-16,64000.00,2011-08-02 19:29:22,0.00,canceled,0,US,0.00,0.00,64000.00
1097762440,ROAM,Video Games,Games,USD,2013-02-24,40000.00,2013-01-25 21:14:19,102518.05,successful,3526,US,102518.05,102518.05,40000.00
1097774436,Pumpkin Punches,DIY,Crafts,USD,2015-08-14,10000.00,2015-07-31 16:30:33,900.00,failed,22,US,900.00,900.00,10000.00
1097779254,RMean: 7 Deadly Sins LP and Art & Lyrics Book,Hip-Hop,Music,USD,2014-10-15,30000.00,2014-09-11 06:47:38,53639.26,successful,577,US,53639.26,53639.26,30000.00
1097780389,INQ Cosmetics,Accessories,Fashion,USD,2016-01-24,5500.00,2015-12-10 02:26:45,50.00,failed,1,US,50.00,50.00,5500.00
1097782445,Paws2People,Apps,Technology,USD,2017-12-08,80000.00,2017-10-24 00:28:14,0.00,failed,0,US,25.00,0.00,80000.00
1097786285,Just One More Sam Vestal... a photojournalist,Documentary,Film & Video,USD,2014-05-12,32000.00,2014-04-02 22:08:38,4525.00,failed,74,US,4525.00,4525.00,32000.00
1097790088,18OE: On the Rails of the Orient Express,Tabletop Games,Games,USD,2013-07-17,27000.00,2013-06-17 14:17:27,77676.00,successful,240,US,77676.00,77676.00,27000.00
1097803238,"Really, Really Useful Breakout Boards - Arduino/Raspberry Pi",DIY Electronics,Technology,USD,2015-07-29,1500.00,2015-06-29 21:41:16,2198.00,successful,58,US,2198.00,2198.00,1500.00
1097806352,Lands of the Fallen,Video Games,Games,USD,2012-08-08,25000.00,2012-07-09 23:30:12,67.00,failed,6,US,67.00,67.00,25000.00
1097819057,Rizal150: Celebrating the Birth of a Philippine Polymath,Public Art,Art,USD,2011-05-23,5000.00,2011-04-27 11:33:12,5560.00,successful,87,US,5560.00,5560.00,5000.00
1097819064,GingerDead House,Tabletop Games,Games,USD,2014-11-13,15000.00,2014-10-16 14:58:51,11151.00,failed,245,US,11151.00,11151.00,15000.00
1097822147,"""PIÉNSALO 2 VECES""",Plays,Theater,MXN,2017-05-05,30000.00,2017-04-16 06:44:47,0.00,failed,0,MX,1.35,0.00,1574.31
1097824105,Absence - A Short Film,Drama,Film & Video,AUD,2016-08-20,3000.00,2016-07-21 01:02:57,3050.00,successful,38,AU,436.75,2331.27,2293.05
1097831323,Cancer Survival Tips From Cancer Survivors (Canceled),Nonfiction,Publishing,USD,2015-08-14,5000.00,2015-07-13 21:39:16,0.00,canceled,0,US,0.00,0.00,5000.00
1097831785,barwares: a portland project,Food,Food,USD,2012-05-24,10000.00,2012-04-24 02:26:23,11760.00,successful,70,US,11760.00,11760.00,10000.00
1097845449,Kappa - The World's First Straight Line Mechanism 3D Printer,3D Printing,Technology,SGD,2017-10-25,50000.00,2017-09-10 12:44:50,72847.27,successful,177,SG,24687.74,53173.19,36496.35
1097850731,Car emblem customizing start-up,Painting,Art,USD,2015-10-19,250.00,2015-09-19 01:36:16,0.00,failed,0,US,0.00,0.00,250.00
1097853694,Gridstones: Night Sky – a tabletop game set in the stars,Tabletop Games,Games,CAD,2017-10-06,5000.00,2017-09-06 17:42:42,10035.00,successful,285,CA,969.47,7980.12,3976.14
1097883357,Smilegram - An Instagram Thing @smilegramproject,Photography,Photography,USD,2013-02-13,4500.00,2013-01-24 22:11:15,0.00,failed,0,US,0.00,0.00,4500.00
1097884117,trayGUARD+kids - Play & Eat Worry Free While Traveling,Product Design,Design,USD,2014-06-14,6300.00,2014-05-15 16:30:34,641.00,failed,13,US,641.00,641.00,6300.00
1097885488,Sheepig. food pork lamb hybrid.,Bacon,Food,GBP,2015-02-12,1200.00,2015-02-02 03:58:49,0.00,failed,0,GB,0.00,0.00,1845.33
1097885610,Moving Boxes - Endless Action Game,Mobile Games,Games,USD,2016-03-15,900.00,2016-02-14 19:56:52,1.00,failed,1,US,1.00,1.00,900.00
1097886200,Sampaguita Roots: a novel on Filipino American identity,Fiction,Publishing,USD,2012-08-19,2500.00,2012-07-10 01:27:51,550.00,failed,15,US,550.00,550.00,2500.00
1097887830,"Lincoln Theatre Guild, Summer Theatre Costumes",Theater,Theater,USD,2012-07-22,1650.00,2012-06-30 01:25:50,2061.00,successful,44,US,2061.00,2061.00,1650.00
1097889402,Say What?,Animation,Film & Video,USD,2015-04-02,15000.00,2015-03-03 14:51:35,1161.00,failed,21,US,1161.00,1161.00,15000.00
1097895763,Tusk Journal Vol.1,Publishing,Publishing,GBP,2014-04-13,3000.00,2014-03-14 14:07:15,3135.69,successful,110,GB,5213.09,5270.51,5042.44
1097895805,14 @ Stage773,Theater,Theater,USD,2011-06-05,750.00,2011-05-03 22:32:46,910.00,successful,11,US,910.00,910.00,750.00
1097896912,"Wow in Space - Sci-Fi 3D STL Buildings, Scenery & Vehicles",Tabletop Games,Games,GBP,2017-11-16,800.00,2017-10-17 12:04:31,10287.00,successful,189,GB,59.81,13574.46,1055.66
1097905153,SuperBansky - Platform Mobile game for iPhone & Android,Mobile Games,Games,EUR,2015-08-21,500.00,2015-07-07 18:54:20,13.00,failed,2,ES,14.36,14.67,564.05
1097905484,Finishing The Demonic Book Series,Fiction,Publishing,USD,2014-05-26,30000.00,2014-04-26 13:05:00,1.00,failed,1,US,1.00,1.00,30000.00
109790932,A Sign for 34 West,Spaces,Theater,USD,2014-06-11,3400.00,2014-05-26 19:27:18,3508.00,successful,40,US,3508.00,3508.00,3400.00
1097911929,Fiyahwaters Royal Habits Roots Cafe,Restaurants,Food,USD,2014-10-01,50000.00,2014-08-11 20:47:59,0.00,failed,0,US,0.00,0.00,50000.00
1097915856,Stories From the Edge: a Photographic Exploration,Art,Art,GBP,2015-10-23,300.00,2015-10-08 10:22:21,75.00,failed,4,GB,114.27,115.53,462.12
1097923950,Martina San Diego's New Record!,Music,Music,USD,2017-12-18,4500.00,2017-11-18 19:04:52,5001.00,successful,72,US,1541.00,5001.00,4500.00
1097928057,indie developer KINGDOM UNITED !!,Games,Games,GBP,2017-06-08,10000.00,2017-05-09 21:36:38,40.00,failed,5,GB,38.87,51.01,12752.50
1097935588,The Vatican Conspiracies,Fiction,Publishing,USD,2012-03-15,2500.00,2012-01-30 22:38:33,0.00,failed,0,US,0.00,0.00,2500.00
1097945318,Foreign Fruit (Suspended),Food,Food,USD,2016-02-19,60000.00,2016-01-18 07:13:17,0.00,suspended,0,US,0.00,0.00,60000.00
1097947581,The Strange & Surreal Poems of E Matthews Illustrated v 1,Poetry,Publishing,GBP,2016-06-29,1200.00,2016-06-06 11:44:42,51.00,failed,3,GB,74.04,67.74,1593.94
1097964659,First EVER EPIC Islamic Music Video- Dream Becomes Reality,Film & Video,Film & Video,GBP,2013-02-06,2000.00,2013-01-04 21:46:33,0.00,failed,0,GB,0.00,0.00,3160.41
1097965798,Moments of Nature Photography: Shows and Exhibitions,Photography,Photography,USD,2013-03-19,2500.00,2013-01-23 03:15:24,2509.00,successful,36,US,2509.00,2509.00,2500.00
109797019,"ModoClip - A superior, recyclable alternative to twist ties!",Product Design,Design,USD,2015-12-13,50000.00,2015-10-14 20:16:20,370.00,canceled,7,US,370.00,370.00,50000.00
1097972536,Can I Get A Witness?,Comedy,Film & Video,USD,2015-04-07,5000.00,2015-03-08 20:24:39,350.00,failed,2,US,350.00,350.00,5000.00
1097974849,Briefmarken Vordruckseiten als pdf Datei,Print,Journalism,EUR,2016-01-17,100000.00,2015-12-18 17:28:02,0.00,failed,0,DE,0.00,0.00,108080.07
1097976956,Catron Worship Project,Music,Music,USD,2013-08-21,5400.00,2013-07-22 17:02:08,400.00,failed,6,US,400.00,400.00,5400.00
1097982145,Heroes and Villains Mash up Volume 1,Comic Books,Comics,USD,2016-07-11,10000.00,2016-06-11 05:28:30,1072.00,failed,17,US,791.00,1072.00,10000.00
109798652,Peripety - A Fantasy Horror Manga featuring Werewolves,Comic Books,Comics,USD,2017-09-04,700.00,2017-08-05 14:50:32,1688.00,successful,49,US,785.00,1688.00,700.00
1097990146,MHS Summer 2014 Showcase,Theater,Theater,USD,2014-06-04,2000.00,2014-05-05 03:40:43,2140.00,successful,31,US,2140.00,2140.00,2000.00
1097998975,The Quest for 1000 Copies [of Em's Debut EP],Pop,Music,USD,2011-04-22,1500.00,2011-03-22 16:27:32,1600.00,successful,46,US,1600.00,1600.00,1500.00
1098003509,Ngrave Longboards - Laser Engraved Longboard Decks,Art,Art,USD,2016-01-30,1000.00,2015-12-31 22:20:26,1.00,canceled,1,US,1.00,1.00,1000.00
109800792,Lakeside,Documentary,Film & Video,USD,2013-02-09,18600.00,2013-01-09 02:58:10,24102.33,successful,469,US,24102.33,24102.33,18600.00
1098019088,In the Footsteps of Wonhyo,Documentary,Film & Video,USD,2012-10-05,1000.00,2012-09-05 23:00:45,1465.00,successful,26,US,1465.00,1465.00,1000.00
1098019551,Dr. Pinkerton's amazing new invention: The Time Compressor!,Performance Art,Art,USD,2013-12-07,2379.00,2013-11-27 07:09:21,523.00,failed,19,US,523.00,523.00,2379.00
1098023297,GOBLIN MARKET,Drama,Film & Video,NZD,2015-07-06,5000.00,2015-06-06 14:15:02,5030.00,successful,20,NZ,3591.26,3395.44,3375.19
1098030304,Plein Air Public Lands: Utah,Art,Art,USD,2017-06-24,9950.00,2017-05-19 21:44:12,10620.00,successful,62,US,1760.00,10620.00,9950.00
1098035280,OVERDUE: a high comedy,Film & Video,Film & Video,USD,2012-04-14,10000.00,2012-02-14 22:34:47,1216.00,failed,7,US,1216.00,1216.00,10000.00
1098042319,Run Wild,Shorts,Film & Video,USD,2015-03-01,5000.00,2015-01-30 21:28:35,6576.00,successful,74,US,6576.00,6576.00,5000.00
1098056317,Eco Friendly Clothing,Fashion,Fashion,USD,2012-04-13,3017.00,2012-02-13 06:04:37,3336.00,successful,100,US,3336.00,3336.00,3017.00
1098058738,Beaker's  Distillery,Drinks,Food,USD,2015-10-11,50000.00,2015-09-11 00:14:21,0.00,failed,0,US,0.00,0.00,50000.00
1098064428,Michael Walker - Debut EP: The Shift,Indie Rock,Music,USD,2015-06-18,6000.00,2015-05-19 18:40:13,6223.00,successful,28,US,6223.00,6223.00,6000.00
1098069712,Blues and Muse Series One,Film & Video,Film & Video,USD,2012-09-16,13000.00,2012-07-18 02:31:48,250.00,failed,5,US,250.00,250.00,13000.00
1098070789,Hobbies - Chase your passion!,Apps,Technology,EUR,2016-02-14,2000.00,2016-01-15 21:23:21,11.00,failed,2,IT,11.97,12.21,2219.19
1098080908,Retrofit clap-sensor for every rotary mount,Technology,Technology,EUR,2015-09-24,350.00,2015-08-25 18:58:36,368.00,successful,13,DE,421.77,410.36,390.29
1098084141,Create Sweet Confinement with SiNNERMAN!,Theater,Theater,USD,2011-11-20,2850.00,2011-11-04 17:27:56,2987.78,successful,61,US,2987.78,2987.78,2850.00
1098087082,"Spread ""Love"" to Every Continent on Earth and Change Lives",Public Art,Art,USD,2014-08-14,20000.00,2014-07-15 23:12:44,0.00,failed,0,US,0.00,0.00,20000.00
1098095065,Notes from a Broad from Abroad (a book),Publishing,Publishing,USD,2017-02-27,5000.00,2017-01-28 20:48:13,0.00,failed,0,US,0.00,0.00,5000.00
1098096230,Middleton Knife Design (MKD),Product Design,Design,USD,2014-12-05,20000.00,2014-11-05 01:42:12,35100.00,successful,139,US,35100.00,35100.00,20000.00
1098096758,MummyPod™ - First Sleep System for Hammock & Ground Camping,Product Design,Design,USD,2017-07-28,15000.00,2017-06-28 03:20:39,73918.00,successful,401,US,5095.00,73918.00,15000.00
1098098900,"""retro-active""",Pop,Music,USD,2017-11-07,500.00,2017-09-08 18:09:23,41.00,failed,3,US,15.00,41.00,500.00
1098106399,Adora Touch Switches and Dimmers with WiFi / Zigbee,Hardware,Technology,USD,2013-10-15,100000.00,2013-08-16 16:30:32,11658.00,canceled,55,US,11658.00,11658.00,100000.00
1098108634,Macaroni Salad,Events,Food,USD,2014-09-21,100.00,2014-08-22 19:57:14,0.00,failed,0,US,0.00,0.00,100.00
109811969,Winsome Mobile Studio,Apparel,Fashion,USD,2015-12-25,20000.00,2015-11-25 04:01:34,21329.00,successful,234,US,21329.00,21329.00,20000.00
1098134129,ANIBX TV,Television,Film & Video,USD,2016-12-31,500000.00,2016-12-16 06:51:38,15.00,failed,1,US,85.00,15.00,500000.00
1098135919,Maybe Daddy,Nonfiction,Publishing,USD,2014-05-25,5357.00,2014-04-25 19:09:39,1075.00,failed,35,US,1075.00,1075.00,5357.00
1098136494,SYNE - Retro Hairspray - A Blast from the Past,Accessories,Fashion,USD,2015-10-29,3000.00,2015-09-29 21:41:13,0.00,failed,0,US,0.00,0.00,3000.00
1098137975,Greenpick,Product Design,Design,USD,2015-03-30,10000.00,2015-01-29 05:06:08,332.00,failed,24,US,332.00,332.00,10000.00
1098139130,Origami Leather Collection AW2016 by Toyish Projects,Product Design,Design,GBP,2015-06-25,10000.00,2015-05-11 19:41:48,7327.00,failed,71,GB,11320.36,11522.80,15726.48
1098144015,BIG SCIENCE,Documentary,Film & Video,CAD,2017-09-08,18000.00,2017-08-09 17:12:47,22237.00,successful,190,CA,2842.51,18397.45,14892.03
1098144974,Through Rivers and Into SU,Art,Art,USD,2014-07-15,1000.00,2014-06-15 02:03:48,20.00,failed,2,US,20.00,20.00,1000.00
1098148841,ANNA THE SPIDER,Comics,Comics,USD,2012-10-18,5000.00,2012-09-18 19:23:34,182.00,failed,13,US,182.00,182.00,5000.00
1098163873,Lester Movie Sequel (Canceled),Animation,Film & Video,USD,2014-07-18,44000.00,2014-06-18 21:41:30,30.00,canceled,2,US,30.00,30.00,44000.00
1098164821,Penis candles for the world,Candles,Crafts,GBP,2016-01-07,500.00,2015-12-08 12:07:09,507.00,successful,28,GB,765.48,738.94,728.74
1098179418,Quietus:  A Live Action - Animated Short,Shorts,Film & Video,USD,2013-04-08,12000.00,2013-03-19 03:28:38,5.00,failed,1,US,5.00,5.00,12000.00
1098185605,Everyone Orchestra : First Studio Album : Brooklyn Sessions,Music,Music,USD,2012-01-06,15000.00,2011-11-30 05:57:35,15654.85,successful,261,US,15654.85,15654.85,15000.00
1098204085,People of the Blue Green Water - People of the Grand Canyon,Documentary,Film & Video,USD,2017-06-20,25000.00,2017-04-21 03:14:53,1.00,failed,1,US,0.00,1.00,25000.00
1098226909,The Eleventh Hour records a 6-song EP!!,Music,Music,USD,2012-05-21,2000.00,2012-04-06 02:15:50,2500.00,successful,39,US,2500.00,2500.00,2000.00
1098230404,Valentines For Mother Nature,Mixed Media,Art,USD,2012-04-12,50000.00,2012-03-13 15:28:11,0.00,failed,0,US,0.00,0.00,50000.00
1098232630,Wicked Hops,Drinks,Food,USD,2015-09-18,10000.00,2015-08-19 03:28:35,185.00,failed,5,US,185.00,185.00,10000.00
1098235199,Cuteez Custom Apparel and Camp Outfitters,Childrenswear,Fashion,USD,2015-10-04,40000.00,2015-08-05 21:32:55,0.00,failed,0,US,0.00,0.00,40000.00
1098236236,I Am Unique: Your Personality and Passion - Visible to all,Fashion,Fashion,GBP,2013-02-07,3325.00,2013-01-14 20:39:51,2631.90,failed,39,GB,4246.71,4158.94,5254.18
1098239754,LookLEDTV a 4-D standalone ambilight system for TV and PC,Hardware,Technology,CAD,2014-10-27,50000.00,2014-09-27 21:06:39,2443.00,failed,14,CA,2198.87,2166.93,44349.83
1098244109,Ghost Vinyl: Insert Meme Here,Indie Rock,Music,USD,2017-12-10,5000.00,2017-10-11 15:12:38,0.00,failed,0,US,0.00,0.00,5000.00
1098244277,CLIC FOOTWEAR -EMBRACE YOUR CHANGE,Fashion,Fashion,USD,2014-02-05,69000.00,2014-01-03 01:01:31,6917.23,failed,56,US,6917.23,6917.23,69000.00
1098250640,Unknown Fruit First Collection Launch,Fashion,Fashion,USD,2011-09-28,4000.00,2011-08-29 06:25:41,262.00,failed,7,US,262.00,262.00,4000.00
1098254688,Playable Toys,Product Design,Design,USD,2015-04-08,10000.00,2015-03-09 16:36:06,0.00,failed,0,US,0.00,0.00,10000.00
1098257750,Real Life,Webseries,Film & Video,USD,2013-11-12,10500.00,2013-10-22 14:04:00,11025.00,successful,129,US,11025.00,11025.00,10500.00
1098261281,"Pallet Wars, Part 1...Two More Weeks and Billions Are Ours!!",Narrative Film,Film & Video,USD,2017-11-30,875000.00,2017-10-31 06:35:30,5.00,canceled,1,US,0.00,5.00,875000.00
1098266569,ZeroBar - non-fat protein bar with cherry-brownie flavor,Food,Food,USD,2015-01-17,69850.00,2014-12-18 17:44:32,7.00,failed,1,US,7.00,7.00,69850.00
1098273415,Celebsip,Journalism,Journalism,USD,2015-09-16,100000.00,2015-08-17 19:28:35,0.00,failed,0,US,0.00,0.00,100000.00
1098285951,Elle Wake Designs- Hand Beaded Gemstone Jewelry (Canceled),Fashion,Fashion,CAD,2013-11-20,750.00,2013-10-21 19:56:11,0.00,canceled,0,CA,0.00,0.00,711.51
1098287428,Ryan Darton - Album Extraordinaire!,Indie Rock,Music,USD,2012-04-14,1500.00,2012-03-15 17:57:28,2510.00,successful,55,US,2510.00,2510.00,1500.00
1098292402,The Next Chico Mann Album: Trickster for Kids,Indie Rock,Music,USD,2009-12-03,6000.00,2009-10-17 10:17:53,6140.00,successful,29,US,6140.00,6140.00,6000.00
1098294563,The Children of Palestine,Art,Art,USD,2010-09-16,4000.00,2010-07-30 04:19:57,1572.00,failed,20,US,1572.00,1572.00,4000.00
1098299492,New iPad/iPhone game development software needed,Video Games,Games,USD,2011-07-22,600.00,2011-06-07 06:42:01,45.00,failed,5,US,45.00,45.00,600.00
1098299543,Madison King's Second Full-Length Album,Country & Folk,Music,USD,2013-07-18,7000.00,2013-06-18 00:27:55,7335.01,successful,57,US,7335.01,7335.01,7000.00
1098306436,Utilo - Professional networking made easier!,Web,Technology,USD,2017-11-18,6000.00,2017-10-19 19:23:47,0.00,failed,0,US,0.00,0.00,6000.00
1098318297,Personal Communicator,Wearables,Technology,EUR,2015-04-02,125000.00,2015-03-03 13:08:29,86.00,failed,3,NL,96.11,93.14,135375.15
109832866,New PC Game Hit Tank PRO Steam Greenlight Need help !!!,Video Games,Games,EUR,2015-11-14,1500.00,2015-10-15 17:41:34,1.00,failed,1,FR,1.14,1.07,1603.20
1098334438,Bafoodus: Debut Album Fundraiser!,Rock,Music,USD,2011-08-01,1200.00,2011-07-01 15:41:46,1250.00,successful,24,US,1250.00,1250.00,1200.00
1098336051,Lobby: A tale of Escape,Shorts,Film & Video,USD,2014-10-08,10000.00,2014-09-08 20:08:18,870.00,failed,12,US,870.00,870.00,10000.00
1098351445,Excelsior Farm Greenhouse,Farms,Food,USD,2014-11-17,16800.00,2014-10-18 23:52:20,16851.00,successful,74,US,16851.00,16851.00,16800.00
